survey_title,HC,OT,A,AB,SC,SP,date.(UTC),year,reef,reef_pooled,site,habitat,zone,site_latitude,site_longitude,plot,cluster,survey_id,site_id,date
OCDA_FR2D_P4_202101_42,26.1,0.55,56.4,14.0,2.4,0.55,2021-01-01T10:00:00+0000,2021,OCDA,OCDA,FR2,FR,D,-18.81656398,147.6439099,4,OC,84211,17881,202101
OCDA_FR2D_P4_202301_42,18.33333333,0.285714286,73.33333333,5.571428571,2.0,0.476190476,2023-01-01T10:00:00+0000,2023,OCDA,OCDA,FR2,FR,D,-18.81656398,147.6439099,4,OC,86332,17881,202301
OCDA_FR2D_P4_202401_42,24.42857143,0.19047619,68.38095238,3.952380952,3.0,0.047619048,2024-01-01T10:00:00+0000,2024,OCDA,OCDA,FR2,FR,D,-18.81656398,147.6439099,4,OC,90055,17881,202401
OCDA_FR2S_P1_202101_42,42.5,0.45,51.55,1.6,3.25,0.65,2021-01-01T10:00:00+0000,2021,OCDA,OCDA,FR2,FR,S,-18.81656398,147.6439099,1,OC,84212,17881,202101
OCDA_FR2S_P1_202201_42,45.57142857,0.19047619,50.71428571,1.238095238,1.857142857,0.428571429,2022-01-01T10:00:00+0000,2022,OCDA,OCDA,FR2,FR,S,-18.81656398,147.6439099,1,OC,84985,17881,202201
OCDA_FR2S_P1_202301_42,39.9047619,0.571428571,53.71428571,2.047619048,3.333333333,0.428571429,2023-01-01T10:00:00+0000,2023,OCDA,OCDA,FR2,FR,S,-18.81656398,147.6439099,1,OC,86333,17881,202301
OCDA_FR2S_P1_202401_42,45.9047619,1.0,49.66666667,0.714285714,2.380952381,0.333333333,2024-01-01T10:00:00+0000,2024,OCDA,OCDA,FR2,FR,S,-18.81656398,147.6439099,1,OC,90056,17881,202401
OCDA_FR2S_P2_202101_42,45.41935484,0.903225806,47.74193548,1.290322581,3.935483871,0.709677419,2021-01-01T10:00:00+0000,2021,OCDA,OCDA,FR2,FR,S,-18.81656398,147.6439099,2,OC,84213,17881,202101
OCDA_FR2S_P2_202201_42,43.26829268,0.780487805,49.2195122,1.756097561,4.829268293,0.146341463,2022-01-01T10:00:00+0000,2022,OCDA,OCDA,FR2,FR,S,-18.81656398,147.6439099,2,OC,84986,17881,202201
OCDA_FR2S_P2_202301_42,38.85714286,0.285714286,54.33333333,1.333333333,4.571428571,0.619047619,2023-01-01T10:00:00+0000,2023,OCDA,OCDA,FR2,FR,S,-18.81656398,147.6439099,2,OC,86334,17881,202301
OCDA_FR2S_P2_202401_42,38.76190476,0.619047619,54.04761905,1.142857143,5.238095238,0.19047619,2024-01-01T10:00:00+0000,2024,OCDA,OCDA,FR2,FR,S,-18.81656398,147.6439099,2,OC,90057,17881,202401
OCDA_FR2S_P3_202101_42,43.77777778,0.333333333,49.0,2.666666667,3.333333333,0.888888889,2021-01-01T10:00:00+0000,2021,OCDA,OCDA,FR2,FR,S,-18.81656398,147.6439099,3,OC,84214,17881,202101
OCDA_FR2S_P3_202201_42,46.47619048,0.428571429,49.71428571,0.714285714,2.238095238,0.428571429,2022-01-01T10:00:00+0000,2022,OCDA,OCDA,FR2,FR,S,-18.81656398,147.6439099,3,OC,84987,17881,202201
OCDA_FR2S_P3_202301_42,43.76190476,0.047619048,51.85714286,0.952380952,2.857142857,0.523809524,2023-01-01T10:00:00+0000,2023,OCDA,OCDA,FR2,FR,S,-18.81656398,147.6439099,3,OC,86335,17881,202301
OCDA_FR2S_P3_202401_42,41.85714286,0.857142857,53.80952381,1.428571429,1.857142857,0.19047619,2024-01-01T10:00:00+0000,2024,OCDA,OCDA,FR2,FR,S,-18.81656398,147.6439099,3,OC,90058,17881,202401
OCDA_FR2S_P4_202101_42,43.19047619,0.238095238,52.04761905,1.80952381,2.238095238,0.476190476,2021-01-01T10:00:00+0000,2021,OCDA,OCDA,FR2,FR,S,-18.81656398,147.6439099,4,OC,84215,17881,202101
OCDA_FR2S_P4_202201_42,42.4,0.6,51.0,2.15,3.5,0.35,2022-01-01T10:00:00+0000,2022,OCDA,OCDA,FR2,FR,S,-18.81656398,147.6439099,4,OC,84988,17881,202201
OCDA_FR2S_P4_202301_42,38.85714286,0.571428571,53.9047619,3.142857143,3.333333333,0.19047619,2023-01-01T10:00:00+0000,2023,OCDA,OCDA,FR2,FR,S,-18.81656398,147.6439099,4,OC,86336,17881,202301
OCDA_FR2S_P4_202401_42,37.57142857,0.380952381,57.61904762,1.19047619,3.142857143,0.095238095,2024-01-01T10:00:00+0000,2024,OCDA,OCDA,FR2,FR,S,-18.81656398,147.6439099,4,OC,90059,17881,202401
OCDA_LA1S_P1_202101_42,47.42857143,0.19047619,41.04761905,10.57142857,0.666666667,0.095238095,2021-01-01T10:00:00+0000,2021,OCDA,OCDA,LA1,LA,S,-18.81656398,147.6439099,1,OC,84216,17881,202101
OCDA_LA1S_P1_202201_42,53.04761905,0.142857143,42.23809524,3.714285714,0.714285714,0.142857143,2022-01-01T10:00:00+0000,2022,OCDA,OCDA,LA1,LA,S,-18.81656398,147.6439099,1,OC,84989,17881,202201
OCDA_LA1S_P1_202301_42,50.57894737,0.105263158,44.78947368,3.894736842,0.526315789,0.105263158,2023-01-01T10:00:00+0000,2023,OCDA,OCDA,LA1,LA,S,-18.81656398,147.6439099,1,OC,86337,17881,202301
OCDA_LA1S_P1_202401_42,62.23809524,0.0,34.0952381,3.142857143,0.523809524,0.0,2024-01-01T10:00:00+0000,2024,OCDA,OCDA,LA1,LA,S,-18.81656398,147.6439099,1,OC,90060,17881,202401
OCDA_LA1S_P2_202101_42,52.45,0.2,44.2,2.65,0.5,0.0,2021-01-01T10:00:00+0000,2021,OCDA,OCDA,LA1,LA,S,-18.81656398,147.6439099,2,OC,84217,17881,202101
OCDA_LA1S_P2_202201_42,48.0,0.19047619,49.23809524,1.952380952,0.476190476,0.142857143,2022-01-01T10:00:00+0000,2022,OCDA,OCDA,LA1,LA,S,-18.81656398,147.6439099,2,OC,84990,17881,202201
OCDA_LA1S_P2_202301_42,43.0,0.142857143,54.38095238,1.666666667,0.523809524,0.285714286,2023-01-01T10:00:00+0000,2023,OCDA,OCDA,LA1,LA,S,-18.81656398,147.6439099,2,OC,86338,17881,202301
OCDA_LA1S_P2_202401_42,54.76190476,0.238095238,42.04761905,0.714285714,2.238095238,0.0,2024-01-01T10:00:00+0000,2024,OCDA,OCDA,LA1,LA,S,-18.81656398,147.6439099,2,OC,90061,17881,202401
OCDA_LA1S_P3_202101_42,49.23809524,0.380952381,45.28571429,2.857142857,2.0,0.238095238,2021-01-01T10:00:00+0000,2021,OCDA,OCDA,LA1,LA,S,-18.81656398,147.6439099,3,OC,84218,17881,202101
OCDA_LA1S_P3_202201_42,32.73170732,0.341463415,64.14634146,1.804878049,0.87804878,0.097560976,2022-01-01T10:00:00+0000,2022,OCDA,OCDA,LA1,LA,S,-18.81656398,147.6439099,3,OC,84991,17881,202201
OCDA_LA1S_P3_202301_42,43.19047619,0.095238095,54.04761905,1.80952381,0.80952381,0.047619048,2023-01-01T10:00:00+0000,2023,OCDA,OCDA,LA1,LA,S,-18.81656398,147.6439099,3,OC,86339,17881,202301
OCDA_LA1S_P3_202401_42,55.0,0.19047619,42.9047619,1.047619048,0.857142857,0.0,2024-01-01T10:00:00+0000,2024,OCDA,OCDA,LA1,LA,S,-18.81656398,147.6439099,3,OC,90062,17881,202401
OCDA_LA1S_P4_202101_42,36.36842105,0.421052632,52.47368421,9.526315789,1.105263158,0.105263158,2021-01-01T10:00:00+0000,2021,OCDA,OCDA,LA1,LA,S,-18.81656398,147.6439099,4,OC,84219,17881,202101
OCDA_LA1S_P4_202201_42,34.9047619,0.047619048,58.19047619,6.238095238,0.476190476,0.142857143,2022-01-01T10:00:00+0000,2022,OCDA,OCDA,LA1,LA,S,-18.81656398,147.6439099,4,OC,84992,17881,202201
OCDA_LA1S_P4_202301_42,41.38095238,0.047619048,53.80952381,4.047619048,0.619047619,0.095238095,2023-01-01T10:00:00+0000,2023,OCDA,OCDA,LA1,LA,S,-18.81656398,147.6439099,4,OC,86340,17881,202301
OCDA_LA1S_P4_202401_42,53.66666667,0.047619048,43.0,1.095238095,2.142857143,0.047619048,2024-01-01T10:00:00+0000,2024,OCDA,OCDA,LA1,LA,S,-18.81656398,147.6439099,4,OC,90063,17881,202401
OCDA_LA2S_P1_202101_42,48.95238095,0.095238095,41.80952381,7.904761905,1.047619048,0.19047619,2021-01-01T10:00:00+0000,2021,OCDA,OCDA,LA2,LA,S,-18.81656398,147.6439099,1,OC,84220,17881,202101
OCDA_LA2S_P1_202201_42,48.85714286,0.047619048,47.0952381,3.714285714,0.19047619,0.095238095,2022-01-01T10:00:00+0000,2022,OCDA,OCDA,LA2,LA,S,-18.81656398,147.6439099,1,OC,84993,17881,202201
OCDA_LA2S_P1_202301_42,52.28571429,0.238095238,43.04761905,3.857142857,0.571428571,0.0,2023-01-01T10:00:00+0000,2023,OCDA,OCDA,LA2,LA,S,-18.81656398,147.6439099,1,OC,86341,17881,202301
OCDA_LA2S_P1_202401_42,55.76190476,0.047619048,40.95238095,2.666666667,0.571428571,0.0,2024-01-01T10:00:00+0000,2024,OCDA,OCDA,LA2,LA,S,-18.81656398,147.6439099,1,OC,90064,17881,202401
OCDA_LA2S_P2_202101_42,48.11428571,0.114285714,38.57142857,12.8,0.342857143,0.057142857,2021-01-01T10:00:00+0000,2021,OCDA,OCDA,LA2,LA,S,-18.81656398,147.6439099,2,OC,84221,17881,202101
OCDA_LA2S_P2_202201_42,59.14285714,0.095238095,33.14285714,7.19047619,0.333333333,0.095238095,2022-01-01T10:00:00+0000,2022,OCDA,OCDA,LA2,LA,S,-18.81656398,147.6439099,2,OC,84994,17881,202201
OCDA_LA2S_P2_202301_42,46.76190476,0.047619048,45.0952381,7.476190476,0.571428571,0.047619048,2023-01-01T10:00:00+0000,2023,OCDA,OCDA,LA2,LA,S,-18.81656398,147.6439099,2,OC,86342,17881,202301
OCDA_LA2S_P2_202401_42,59.80952381,0.142857143,34.0,4.476190476,1.523809524,0.047619048,2024-01-01T10:00:00+0000,2024,OCDA,OCDA,LA2,LA,S,-18.81656398,147.6439099,2,OC,90065,17881,202401
OCDA_LA2S_P3_202101_42,42.61904762,0.142857143,40.28571429,14.85714286,2.0,0.095238095,2021-01-01T10:00:00+0000,2021,OCDA,OCDA,LA2,LA,S,-18.81656398,147.6439099,3,OC,84222,17881,202101
OCDA_LA2S_P3_202201_42,43.76190476,0.142857143,46.47619048,8.476190476,1.095238095,0.047619048,2022-01-01T10:00:00+0000,2022,OCDA,OCDA,LA2,LA,S,-18.81656398,147.6439099,3,OC,84995,17881,202201
OCDA_LA2S_P3_202301_42,48.9047619,0.095238095,36.52380952,13.14285714,1.047619048,0.285714286,2023-01-01T10:00:00+0000,2023,OCDA,OCDA,LA2,LA,S,-18.81656398,147.6439099,3,OC,86343,17881,202301
OCDA_LA2S_P3_202401_42,46.42857143,0.142857143,43.76190476,9.523809524,0.142857143,0.0,2024-01-01T10:00:00+0000,2024,OCDA,OCDA,LA2,LA,S,-18.81656398,147.6439099,3,OC,90066,17881,202401
OCDA_LA2S_P4_202101_42,47.37142857,0.342857143,43.77142857,7.257142857,0.971428571,0.285714286,2021-01-01T10:00:00+0000,2021,OCDA,OCDA,LA2,LA,S,-18.81656398,147.6439099,4,OC,84223,17881,202101
OCDA_LA2S_P4_202201_42,58.28571429,0.0,35.71428571,3.80952381,2.047619048,0.142857143,2022-01-01T10:00:00+0000,2022,OCDA,OCDA,LA2,LA,S,-18.81656398,147.6439099,4,OC,84996,17881,202201
OCDA_LA2S_P4_202301_42,48.66666667,0.19047619,41.80952381,7.047619048,2.095238095,0.19047619,2023-01-01T10:00:00+0000,2023,OCDA,OCDA,LA2,LA,S,-18.81656398,147.6439099,4,OC,86344,17881,202301
OCDA_LA2S_P4_202401_42,59.80952381,0.142857143,35.0,2.571428571,2.428571429,0.047619048,2024-01-01T10:00:00+0000,2024,OCDA,OCDA,LA2,LA,S,-18.81656398,147.6439099,4,OC,90067,17881,202401
OCLB_BA1S_P1_202105_42,21.38461538,0.615384615,70.30769231,6.615384615,0.666666667,0.41025641,2021-05-01T10:00:00+0000,2021,OCLB,OCLB,BA1,BA,S,-18.964861,147.700618,1,OC,84224,17887,202105
OCLB_BA1S_P1_202201_42,17.14285714,0.523809524,74.57142857,6.142857143,1.476190476,0.142857143,2022-01-01T10:00:00+0000,2022,OCLB,OCLB,BA1,BA,S,-18.964861,147.700618,1,OC,84997,17887,202201
OCLB_BA1S_P1_202301_42,14.19047619,0.428571429,78.80952381,5.619047619,0.904761905,0.047619048,2023-01-01T10:00:00+0000,2023,OCLB,OCLB,BA1,BA,S,-18.964861,147.700618,1,OC,86345,17887,202301
OCLB_BA1S_P1_202401_42,14.52380952,0.428571429,80.0952381,3.476190476,1.333333333,0.142857143,2024-01-01T10:00:00+0000,2024,OCLB,OCLB,BA1,BA,S,-18.964861,147.700618,1,OC,90068,17887,202401
OCLB_BA1S_P2_202105_42,19.19047619,0.523809524,75.76190476,3.428571429,0.80952381,0.285714286,2021-05-01T10:00:00+0000,2021,OCLB,OCLB,BA1,BA,S,-18.964861,147.700618,2,OC,84225,17887,202105
OCLB_BA1S_P2_202201_42,16.66666667,0.714285714,77.52380952,4.047619048,0.857142857,0.19047619,2022-01-01T10:00:00+0000,2022,OCLB,OCLB,BA1,BA,S,-18.964861,147.700618,2,OC,84998,17887,202201
OCLB_BA1S_P2_202301_42,15.71428571,0.238095238,79.0,3.571428571,1.285714286,0.19047619,2023-01-01T10:00:00+0000,2023,OCLB,OCLB,BA1,BA,S,-18.964861,147.700618,2,OC,86346,17887,202301
OCLB_BA1S_P2_202401_42,15.59621629,0.183947773,81.15630811,1.937816223,0.897427984,0.228283621,2024-01-01T10:00:00+0000,2024,OCLB,OCLB,BA1,BA,S,-18.964861,147.700618,2,OC,90069,17887,202401
OCLB_BA1S_P3_202105_42,18.42857143,0.333333333,74.61904762,5.523809524,1.047619048,0.047619048,2021-05-01T10:00:00+0000,2021,OCLB,OCLB,BA1,BA,S,-18.964861,147.700618,3,OC,84226,17887,202105
OCLB_BA1S_P3_202201_42,14.0,0.19047619,76.71428571,7.952380952,1.047619048,0.095238095,2022-01-01T10:00:00+0000,2022,OCLB,OCLB,BA1,BA,S,-18.964861,147.700618,3,OC,84999,17887,202201
OCLB_BA1S_P3_202301_42,12.76190476,0.476190476,75.66666667,9.619047619,1.380952381,0.095238095,2023-01-01T10:00:00+0000,2023,OCLB,OCLB,BA1,BA,S,-18.964861,147.700618,3,OC,86347,17887,202301
OCLB_BA1S_P3_202401_42,15.81317917,0.387445887,77.09914561,5.416408988,1.140963203,0.142857143,2024-01-01T10:00:00+0000,2024,OCLB,OCLB,BA1,BA,S,-18.964861,147.700618,3,OC,90070,17887,202401
OCLB_BA1S_P4_202105_42,19.0,0.619047619,65.85714286,13.38095238,0.952380952,0.19047619,2021-05-01T10:00:00+0000,2021,OCLB,OCLB,BA1,BA,S,-18.964861,147.700618,4,OC,84227,17887,202105
OCLB_BA1S_P4_202201_42,17.80487805,0.390243902,71.41463415,7.853658537,2.0,0.536585366,2022-01-01T10:00:00+0000,2022,OCLB,OCLB,BA1,BA,S,-18.964861,147.700618,4,OC,85000,17887,202201
OCLB_BA1S_P4_202301_42,16.80952381,0.476190476,77.14285714,4.571428571,0.761904762,0.238095238,2023-01-01T10:00:00+0000,2023,OCLB,OCLB,BA1,BA,S,-18.964861,147.700618,4,OC,86348,17887,202301
OCLB_BA1S_P4_202401_42,14.24390244,0.731707317,73.51219512,8.487804878,2.048780488,0.975609756,2024-01-01T10:00:00+0000,2024,OCLB,OCLB,BA1,BA,S,-18.964861,147.700618,4,OC,90071,17887,202401
OCLB_FL1S_P1_202105_42,26.69565217,0.52173913,60.17391304,8.347826087,3.391304348,0.869565217,2021-05-01T10:00:00+0000,2021,OCLB,OCLB,FL1,FL,S,-18.964861,147.700618,1,OC,84228,17887,202105
OCLB_FL1S_P1_202201_42,35.79487179,0.307692308,57.07692308,4.41025641,2.256410256,0.153846154,2022-01-01T10:00:00+0000,2022,OCLB,OCLB,FL1,FL,S,-18.964861,147.700618,1,OC,85001,17887,202201
OCLB_FL1S_P1_202301_42,27.95121951,0.390243902,63.70731707,5.951219512,1.56097561,0.43902439,2023-01-01T10:00:00+0000,2023,OCLB,OCLB,FL1,FL,S,-18.964861,147.700618,1,OC,86349,17887,202301
OCLB_FL1S_P1_202401_42,33.60441292,0.433862434,60.42125408,2.857142857,2.582798604,0.100529101,2024-01-01T10:00:00+0000,2024,OCLB,OCLB,FL1,FL,S,-18.964861,147.700618,1,OC,90072,17887,202401
OCLB_FL1S_P2_202105_42,34.19047619,0.380952381,59.85714286,4.523809524,0.952380952,0.095238095,2021-05-01T10:00:00+0000,2021,OCLB,OCLB,FL1,FL,S,-18.964861,147.700618,2,OC,84229,17887,202105
OCLB_FL1S_P2_202201_42,39.04761905,0.142857143,55.71428571,3.142857143,1.857142857,0.095238095,2022-01-01T10:00:00+0000,2022,OCLB,OCLB,FL1,FL,S,-18.964861,147.700618,2,OC,85002,17887,202201
OCLB_FL1S_P2_202301_42,39.19047619,0.285714286,55.95238095,3.0,1.333333333,0.238095238,2023-01-01T10:00:00+0000,2023,OCLB,OCLB,FL1,FL,S,-18.964861,147.700618,2,OC,86350,17887,202301
OCLB_FL1S_P2_202401_42,43.26829268,0.536585366,51.31707317,3.463414634,1.317073171,0.097560976,2024-01-01T10:00:00+0000,2024,OCLB,OCLB,FL1,FL,S,-18.964861,147.700618,2,OC,90073,17887,202401
OCLB_FL1S_P3_202105_42,12.42857143,0.428571429,83.28571429,3.238095238,0.619047619,0.0,2021-05-01T10:00:00+0000,2021,OCLB,OCLB,FL1,FL,S,-18.964861,147.700618,3,OC,84230,17887,202105
OCLB_FL1S_P3_202201_42,16.95238095,0.380952381,77.61904762,3.19047619,1.761904762,0.095238095,2022-01-01T10:00:00+0000,2022,OCLB,OCLB,FL1,FL,S,-18.964861,147.700618,3,OC,85003,17887,202201
OCLB_FL1S_P3_202301_42,18.71428571,0.476190476,75.0952381,3.523809524,2.142857143,0.047619048,2023-01-01T10:00:00+0000,2023,OCLB,OCLB,FL1,FL,S,-18.964861,147.700618,3,OC,86351,17887,202301
OCLB_FL1S_P3_202401_42,19.28571429,1.857142857,74.14285714,3.428571429,1.047619048,0.238095238,2024-01-01T10:00:00+0000,2024,OCLB,OCLB,FL1,FL,S,-18.964861,147.700618,3,OC,90074,17887,202401
OCLB_FL1S_P4_202105_42,9.951219512,0.585365854,88.14634146,0.341463415,0.43902439,0.536585366,2021-05-01T10:00:00+0000,2021,OCLB,OCLB,FL1,FL,S,-18.964861,147.700618,4,OC,84231,17887,202105
OCLB_FL1S_P4_202201_42,10.97435897,0.41025641,86.1025641,1.076923077,1.230769231,0.205128205,2022-01-01T10:00:00+0000,2022,OCLB,OCLB,FL1,FL,S,-18.964861,147.700618,4,OC,85004,17887,202201
OCLB_FL1S_P4_202301_42,12.61904762,0.095238095,85.14285714,1.047619048,0.857142857,0.238095238,2023-01-01T10:00:00+0000,2023,OCLB,OCLB,FL1,FL,S,-18.964861,147.700618,4,OC,86352,17887,202301
OCLB_FL1S_P4_202401_42,15.15789474,1.368421053,80.42105263,0.789473684,2.0,0.263157895,2024-01-01T10:00:00+0000,2024,OCLB,OCLB,FL1,FL,S,-18.964861,147.700618,4,OC,90075,17887,202401
OCLB_LA1S_P1_202105_42,31.57142857,0.571428571,58.14285714,7.142857143,2.0,0.571428571,2021-05-01T10:00:00+0000,2021,OCLB,OCLB,LA1,LA,S,-18.964861,147.700618,1,OC,84232,17887,202105
OCLB_LA1S_P1_202201_42,26.71428571,0.238095238,53.33333333,18.80952381,0.761904762,0.142857143,2022-01-01T10:00:00+0000,2022,OCLB,OCLB,LA1,LA,S,-18.964861,147.700618,1,OC,85005,17887,202201
OCLB_LA1S_P1_202301_42,25.36585366,0.243902439,55.65853659,16.43902439,2.097560976,0.195121951,2023-01-01T10:00:00+0000,2023,OCLB,OCLB,LA1,LA,S,-18.964861,147.700618,1,OC,86353,17887,202301
OCLB_LA1S_P1_202401_42,25.28571429,0.428571429,62.38095238,10.0952381,1.761904762,0.047619048,2024-01-01T10:00:00+0000,2024,OCLB,OCLB,LA1,LA,S,-18.964861,147.700618,1,OC,90076,17887,202401
OCLB_LA1S_P2_202105_42,21.2,0.2,71.4,5.5,1.05,0.65,2021-05-01T10:00:00+0000,2021,OCLB,OCLB,LA1,LA,S,-18.964861,147.700618,2,OC,84233,17887,202105
OCLB_LA1S_P2_202201_42,19.95238095,0.714285714,68.0952381,9.19047619,1.80952381,0.238095238,2022-01-01T10:00:00+0000,2022,OCLB,OCLB,LA1,LA,S,-18.964861,147.700618,2,OC,85006,17887,202201
OCLB_LA1S_P2_202301_42,20.38095238,0.285714286,67.61904762,9.285714286,1.952380952,0.476190476,2023-01-01T10:00:00+0000,2023,OCLB,OCLB,LA1,LA,S,-18.964861,147.700618,2,OC,86354,17887,202301
OCLB_LA1S_P2_202401_42,20.61904762,0.380952381,65.57142857,10.33333333,3.047619048,0.047619048,2024-01-01T10:00:00+0000,2024,OCLB,OCLB,LA1,LA,S,-18.964861,147.700618,2,OC,90077,17887,202401
OCLB_LA1S_P3_202105_42,17.63636364,0.363636364,77.81818182,2.848484848,1.212121212,0.121212121,2021-05-01T10:00:00+0000,2021,OCLB,OCLB,LA1,LA,S,-18.964861,147.700618,3,OC,84234,17887,202105
OCLB_LA1S_P3_202201_42,21.33333333,0.256410256,71.94871795,5.230769231,0.769230769,0.461538462,2022-01-01T10:00:00+0000,2022,OCLB,OCLB,LA1,LA,S,-18.964861,147.700618,3,OC,85007,17887,202201
OCLB_LA1S_P3_202301_42,15.76190476,0.142857143,79.0,3.904761905,1.095238095,0.095238095,2023-01-01T10:00:00+0000,2023,OCLB,OCLB,LA1,LA,S,-18.964861,147.700618,3,OC,86355,17887,202301
OCLB_LA1S_P3_202401_42,23.26829268,0.43902439,70.19512195,3.414634146,2.292682927,0.390243902,2024-01-01T10:00:00+0000,2024,OCLB,OCLB,LA1,LA,S,-18.964861,147.700618,3,OC,90078,17887,202401
OCLB_LA1S_P4_202105_42,18.75,0.916666667,73.25,5.5,1.333333333,0.25,2021-05-01T10:00:00+0000,2021,OCLB,OCLB,LA1,LA,S,-18.964861,147.700618,4,OC,84235,17887,202105
OCLB_LA1S_P4_202201_42,24.8,0.2,68.2,5.666666667,1.066666667,0.066666667,2022-01-01T10:00:00+0000,2022,OCLB,OCLB,LA1,LA,S,-18.964861,147.700618,4,OC,85008,17887,202201
OCLB_LA1S_P4_202301_42,20.38095238,0.333333333,71.9047619,5.333333333,1.523809524,0.523809524,2023-01-01T10:00:00+0000,2023,OCLB,OCLB,LA1,LA,S,-18.964861,147.700618,4,OC,86356,17887,202301
OCLB_LA1S_P4_202401_42,23.19141187,0.301020408,61.47796042,3.619727891,1.259879406,0.15,2024-01-01T10:00:00+0000,2024,OCLB,OCLB,LA1,LA,S,-18.964861,147.700618,4,OC,90079,17887,202401
ONLI_BA1D_P1_202109_42,27.19047619,0.142857143,69.04761905,2.380952381,0.952380952,0.285714286,2021-09-01T10:00:00+0000,2021,ONLI,ONLI,BA1,BA,D,-14.67091,145.46,1,ON,84236,17888,202109
ONLI_BA1D_P2_202109_42,27.61904762,0.0,67.76190476,3.619047619,0.952380952,0.047619048,2021-09-01T10:00:00+0000,2021,ONLI,ONLI,BA1,BA,D,-14.67091,145.46,2,ON,84237,17888,202109
ONLI_BA1D_P2_202302_42,25.33333333,0.095238095,65.66666667,5.285714286,3.285714286,0.333333333,2023-02-01T10:00:00+0000,2023,ONLI,ONLI,BA1,BA,D,-14.67091,145.46,2,ON,86537,17888,202302
ONLI_BA1D_P3_202109_42,18.28571429,0.19047619,72.66666667,7.666666667,0.952380952,0.238095238,2021-09-01T10:00:00+0000,2021,ONLI,ONLI,BA1,BA,D,-14.67091,145.46,3,ON,84238,17888,202109
ONLI_BA1D_P3_202302_42,15.0952381,0.095238095,74.19047619,8.095238095,2.476190476,0.047619048,2023-02-01T10:00:00+0000,2023,ONLI,ONLI,BA1,BA,D,-14.67091,145.46,3,ON,86538,17888,202302
ONLI_BA1D_P4_202109_42,17.9047619,0.523809524,66.52380952,13.47619048,1.285714286,0.285714286,2021-09-01T10:00:00+0000,2021,ONLI,ONLI,BA1,BA,D,-14.67091,145.46,4,ON,84239,17888,202109
ONLI_BA1D_P4_202302_42,13.76190476,1.238095238,70.42857143,10.80952381,3.619047619,0.142857143,2023-02-01T10:00:00+0000,2023,ONLI,ONLI,BA1,BA,D,-14.67091,145.46,4,ON,86539,17888,202302
ONLI_BA1S_P1_202109_42,34.04761905,0.0,62.0,2.238095238,1.476190476,0.238095238,2021-09-01T10:00:00+0000,2021,ONLI,ONLI,BA1,BA,S,-14.67091,145.46,1,ON,84240,17888,202109
ONLI_BA1S_P1_202203_42,25.71428571,0.19047619,71.04761905,0.80952381,2.142857143,0.095238095,2022-03-01T10:00:00+0000,2022,ONLI,ONLI,BA1,BA,S,-14.67091,145.46,1,ON,85009,17888,202203
ONLI_BA1S_P1_202302_42,33.57142857,0.476190476,62.23809524,1.047619048,2.619047619,0.047619048,2023-02-01T10:00:00+0000,2023,ONLI,ONLI,BA1,BA,S,-14.67091,145.46,1,ON,86540,17888,202302
ONLI_BA1S_P2_202109_42,24.9047619,0.19047619,72.0952381,1.857142857,0.857142857,0.095238095,2021-09-01T10:00:00+0000,2021,ONLI,ONLI,BA1,BA,S,-14.67091,145.46,2,ON,84241,17888,202109
ONLI_BA1S_P2_202203_42,26.3902439,0.048780488,71.31707317,0.536585366,1.512195122,0.195121951,2022-03-01T10:00:00+0000,2022,ONLI,ONLI,BA1,BA,S,-14.67091,145.46,2,ON,85010,17888,202203
ONLI_BA1S_P2_202302_42,35.85714286,0.0,58.9047619,1.619047619,3.619047619,0.0,2023-02-01T10:00:00+0000,2023,ONLI,ONLI,BA1,BA,S,-14.67091,145.46,2,ON,86541,17888,202302
ONLI_BA1S_P3_202203_42,31.0952381,0.142857143,65.80952381,0.714285714,1.857142857,0.380952381,2022-03-01T10:00:00+0000,2022,ONLI,ONLI,BA1,BA,S,-14.67091,145.46,3,ON,85011,17888,202203
ONLI_BA1S_P3_202302_42,35.57142857,0.238095238,59.04761905,2.619047619,2.476190476,0.047619048,2023-02-01T10:00:00+0000,2023,ONLI,ONLI,BA1,BA,S,-14.67091,145.46,3,ON,86542,17888,202302
ONLI_BA1S_P4_202109_42,29.48717949,0.358974359,66.41025641,2.820512821,0.923076923,0.0,2021-09-01T10:00:00+0000,2021,ONLI,ONLI,BA1,BA,S,-14.67091,145.46,4,ON,84242,17888,202109
ONLI_BA1S_P4_202203_42,24.84210526,0.157894737,69.47368421,4.421052632,0.894736842,0.210526316,2022-03-01T10:00:00+0000,2022,ONLI,ONLI,BA1,BA,S,-14.67091,145.46,4,ON,85012,17888,202203
ONLI_BA1S_P4_202302_42,32.85714286,0.142857143,60.61904762,2.238095238,4.142857143,0.0,2023-02-01T10:00:00+0000,2023,ONLI,ONLI,BA1,BA,S,-14.67091,145.46,4,ON,86543,17888,202302
ONLI_BA2S_P1_202109_42,16.85714286,0.095238095,56.80952381,15.47619048,10.61904762,0.142857143,2021-09-01T10:00:00+0000,2021,ONLI,ONLI,BA2,BA,S,-14.67091,145.46,1,ON,84243,17888,202109
ONLI_BA2S_P1_202203_42,22.48780488,0.292682927,59.90243902,6.292682927,10.97560976,0.048780488,2022-03-01T10:00:00+0000,2022,ONLI,ONLI,BA2,BA,S,-14.67091,145.46,1,ON,85013,17888,202203
