Site,Data_Source,ISO_Date,Year,Month,Day,Temperature
unitless,unitless,unitless,unitless,unitless,unitless,degrees Celsius (degC)
LTER1,LTER0,2008-04-04,2008,4,4,28.41
LTER1,LTER0,2008-04-05,2008,4,5,28.43
LTER1,LTER0,2008-04-06,2008,4,6,28.37
LTER1,LTER0,2008-04-07,2008,4,7,28.46
LTER1,LTER0,2008-04-08,2008,4,8,28.42
LTER1,LTER0,2008-04-09,2008,4,9,28.34
LTER1,LTER0,2008-04-10,2008,4,10,28.37
LTER1,LTER0,2008-04-11,2008,4,11,28.48
LTER1,LTER0,2008-04-12,2008,4,12,28.38
LTER1,LTER0,2008-04-13,2008,4,13,28.33
LTER1,LTER0,2008-04-14,2008,4,14,28.33
LTER1,LTER0,2008-04-15,2008,4,15,28.26
LTER1,LTER0,2008-04-16,2008,4,16,28.34
LTER1,LTER0,2008-04-17,2008,4,17,28.35
LTER1,LTER0,2008-04-18,2008,4,18,28.39
LTER1,LTER0,2008-04-19,2008,4,19,28.45
LTER1,LTER0,2008-04-20,2008,4,20,28.48
LTER1,LTER0,2008-04-21,2008,4,21,28.51
LTER1,LTER0,2008-04-22,2008,4,22,28.58
LTER1,LTER0,2008-04-23,2008,4,23,28.53
LTER1,LTER0,2008-04-24,2008,4,24,28.55
LTER1,LTER0,2008-04-25,2008,4,25,28.58
LTER1,LTER0,2008-04-26,2008,4,26,28.56
LTER1,LTER0,2008-04-27,2008,4,27,28.47
LTER1,LTER0,2008-04-28,2008,4,28,28.39
LTER1,LTER0,2008-04-29,2008,4,29,28.33
LTER1,LTER0,2008-04-30,2008,4,30,28.35
LTER1,LTER0,2008-05-01,2008,5,1,28.41
LTER1,LTER0,2008-05-02,2008,5,2,28.39
LTER1,LTER0,2008-05-03,2008,5,3,28.45
LTER1,LTER0,2008-05-04,2008,5,4,28.39
LTER1,LTER0,2008-05-05,2008,5,5,28.44
LTER1,LTER0,2008-05-06,2008,5,6,28.4
LTER1,LTER0,2008-05-07,2008,5,7,28.36
LTER1,LTER0,2008-05-08,2008,5,8,28.32
LTER1,LTER0,2008-05-09,2008,5,9,28.37
LTER1,LTER0,2008-05-10,2008,5,10,28.44
LTER1,LTER0,2008-05-11,2008,5,11,28.42
LTER1,LTER0,2008-05-12,2008,5,12,28.41
LTER1,LTER0,2008-05-13,2008,5,13,28.39
LTER1,LTER0,2008-05-14,2008,5,14,28.43
LTER1,LTER0,2008-05-15,2008,5,15,28.37
LTER1,LTER0,2008-05-16,2008,5,16,28.31
LTER1,LTER0,2008-05-17,2008,5,17,28.34
LTER1,LTER0,2008-05-18,2008,5,18,28.26
LTER1,LTER0,2008-05-19,2008,5,19,28.25
LTER1,LTER0,2008-05-20,2008,5,20,28.27
LTER1,LTER0,2008-05-21,2008,5,21,28.3
LTER1,LTER0,2008-05-22,2008,5,22,28.2
LTER1,LTER0,2008-05-23,2008,5,23,28.22
LTER1,LTER0,2008-05-24,2008,5,24,28.22
LTER1,LTER0,2008-05-25,2008,5,25,28.22
LTER1,LTER0,2008-05-26,2008,5,26,28.18
LTER1,LTER0,2008-05-27,2008,5,27,28.22
LTER1,LTER0,2008-05-28,2008,5,28,28.13
LTER1,LTER0,2008-05-29,2008,5,29,27.98
LTER1,LTER0,2008-05-30,2008,5,30,28.05
LTER1,LTER0,2008-05-31,2008,5,31,28.13
LTER1,LTER0,2008-06-01,2008,6,1,28.04
LTER1,LTER0,2008-06-02,2008,6,2,27.97
LTER1,LTER0,2008-06-03,2008,6,3,27.95
LTER1,LTER0,2008-06-04,2008,6,4,27.93
LTER1,LTER0,2008-06-05,2008,6,5,27.92
LTER1,LTER0,2008-06-06,2008,6,6,27.91
LTER1,LTER0,2008-06-07,2008,6,7,27.86
LTER1,LTER0,2008-06-08,2008,6,8,27.83
LTER1,LTER0,2008-06-09,2008,6,9,27.84
LTER1,LTER0,2008-06-10,2008,6,10,27.81
LTER1,LTER0,2008-06-11,2008,6,11,27.75
LTER1,LTER0,2008-06-12,2008,6,12,27.71
LTER1,LTER0,2008-06-13,2008,6,13,27.63
LTER1,LTER0,2008-06-14,2008,6,14,27.58
LTER1,LTER0,2008-06-15,2008,6,15,27.53
LTER1,LTER0,2008-06-16,2008,6,16,27.52
LTER1,LTER0,2008-06-17,2008,6,17,27.57
LTER1,LTER0,2008-06-18,2008,6,18,27.38
LTER1,LTER0,2008-06-19,2008,6,19,27.38
LTER1,LTER0,2008-06-20,2008,6,20,27.46
LTER1,LTER0,2008-06-21,2008,6,21,27.42
LTER1,LTER0,2008-06-22,2008,6,22,27.35
LTER1,LTER0,2008-06-23,2008,6,23,27.22
LTER1,LTER0,2008-06-24,2008,6,24,27.25
LTER1,LTER0,2008-06-25,2008,6,25,27.29
LTER1,LTER0,2008-06-26,2008,6,26,27.3
LTER1,LTER0,2008-06-27,2008,6,27,27.28
LTER1,LTER0,2008-06-28,2008,6,28,27.21
LTER1,LTER0,2008-06-29,2008,6,29,27.16
LTER1,LTER0,2008-06-30,2008,6,30,27.12
LTER1,LTER0,2008-07-01,2008,7,1,27.16
LTER1,LTER0,2008-07-02,2008,7,2,27.25
LTER1,LTER0,2008-07-03,2008,7,3,27.2
LTER1,LTER0,2008-07-04,2008,7,4,27.2
LTER1,LTER0,2008-07-05,2008,7,5,27.15
LTER1,LTER0,2008-07-06,2008,7,6,27.08
LTER1,LTER0,2008-07-07,2008,7,7,27.03
LTER1,LTER0,2008-07-08,2008,7,8,27.02
LTER1,LTER0,2008-07-09,2008,7,9,27
LTER1,LTER0,2008-07-10,2008,7,10,26.95
LTER1,LTER0,2008-07-11,2008,7,11,26.84
LTER1,LTER0,2008-07-12,2008,7,12,26.92
LTER1,LTER0,2008-07-13,2008,7,13,26.99
LTER1,LTER0,2008-07-14,2008,7,14,27.02
LTER1,LTER0,2008-07-15,2008,7,15,26.94
LTER1,LTER0,2008-07-16,2008,7,16,26.93
LTER1,LTER0,2008-07-17,2008,7,17,26.81
LTER1,LTER0,2008-07-18,2008,7,18,26.75
LTER1,LTER0,2008-07-19,2008,7,19,26.79
LTER1,LTER0,2008-07-20,2008,7,20,26.8
LTER1,LTER0,2008-07-21,2008,7,21,26.9
LTER1,LTER0,2008-07-22,2008,7,22,26.92
LTER1,LTER0,2008-07-23,2008,7,23,26.91
LTER1,LTER0,2008-07-24,2008,7,24,26.87
LTER1,LTER0,2008-07-25,2008,7,25,26.81
LTER1,LTER0,2008-07-26,2008,7,26,26.73
LTER1,LTER0,2008-07-27,2008,7,27,26.69
LTER1,LTER0,2008-07-28,2008,7,28,26.66
LTER1,LTER0,2008-07-29,2008,7,29,26.62
LTER1,LTER0,2008-07-30,2008,7,30,26.58
LTER1,LTER0,2008-07-31,2008,7,31,26.66
LTER1,LTER0,2008-08-01,2008,8,1,26.58
LTER1,LTER0,2008-08-02,2008,8,2,26.52
LTER1,LTER0,2008-08-03,2008,8,3,26.44
LTER1,LTER0,2008-08-04,2008,8,4,26.44
LTER1,LTER0,2008-08-05,2008,8,5,26.51
LTER1,LTER0,2008-08-06,2008,8,6,26.63
LTER1,LTER0,2008-08-07,2008,8,7,26.66
LTER1,LTER0,2008-08-08,2008,8,8,26.41
LTER1,LTER0,2008-08-09,2008,8,9,26.34
LTER1,LTER0,2008-08-10,2008,8,10,26.33
LTER1,LTER0,2008-08-11,2008,8,11,26.34
LTER1,LTER0,2008-08-12,2008,8,12,26.32
LTER1,LTER0,2008-08-13,2008,8,13,26.26
LTER1,LTER0,2008-08-14,2008,8,14,26.2
LTER1,LTER0,2008-08-15,2008,8,15,26.14
LTER1,LTER0,2008-08-16,2008,8,16,26.19
LTER1,LTER0,2008-08-17,2008,8,17,26.2
LTER1,LTER0,2008-08-18,2008,8,18,26.25
LTER1,LTER0,2008-08-19,2008,8,19,26.3
LTER1,LTER0,2008-08-20,2008,8,20,26.28
LTER1,LTER0,2008-08-21,2008,8,21,26.28
LTER1,LTER0,2008-08-22,2008,8,22,26.24
LTER1,LTER0,2008-08-23,2008,8,23,26.28
LTER1,LTER0,2008-08-24,2008,8,24,26.43
LTER1,LTER0,2008-08-25,2008,8,25,26.41
LTER1,LTER0,2008-08-26,2008,8,26,26.33
LTER1,LTER0,2008-08-27,2008,8,27,26.29
LTER1,LTER0,2008-08-28,2008,8,28,26.33
LTER1,LTER0,2008-08-29,2008,8,29,26.29
LTER1,LTER0,2008-08-30,2008,8,30,26.28
LTER1,LTER0,2008-08-31,2008,8,31,26.19
LTER1,LTER0,2008-09-01,2008,9,1,26.08
LTER1,LTER0,2008-09-02,2008,9,2,26.21
LTER1,LTER0,2008-09-03,2008,9,3,26.22
LTER1,LTER0,2008-09-04,2008,9,4,26.18
LTER1,LTER0,2008-09-05,2008,9,5,26.16
LTER1,LTER0,2008-09-06,2008,9,6,26.04
LTER1,LTER0,2008-09-07,2008,9,7,26
LTER1,LTER0,2008-09-08,2008,9,8,25.97
LTER1,LTER0,2008-09-09,2008,9,9,25.93
LTER1,LTER0,2008-09-10,2008,9,10,25.88
LTER1,LTER0,2008-09-11,2008,9,11,25.88
LTER1,LTER0,2008-09-12,2008,9,12,25.94
LTER1,LTER0,2008-09-13,2008,9,13,26
LTER1,LTER0,2008-09-14,2008,9,14,25.99
LTER1,LTER0,2008-09-15,2008,9,15,26
LTER1,LTER0,2008-09-16,2008,9,16,26.01
LTER1,LTER0,2008-09-17,2008,9,17,25.95
LTER1,LTER0,2008-09-18,2008,9,18,25.98
LTER1,LTER0,2008-09-19,2008,9,19,26.08
LTER1,LTER0,2008-09-20,2008,9,20,26.05
LTER1,LTER0,2008-09-21,2008,9,21,26.04
LTER1,LTER0,2008-09-22,2008,9,22,25.97
LTER1,LTER0,2008-09-23,2008,9,23,25.96
LTER1,LTER0,2008-09-24,2008,9,24,25.88
LTER1,LTER0,2008-09-25,2008,9,25,25.95
LTER1,LTER0,2008-09-26,2008,9,26,26.01
LTER1,LTER0,2008-09-27,2008,9,27,26.15
LTER1,LTER0,2008-09-28,2008,9,28,26.3
LTER1,LTER0,2008-09-29,2008,9,29,26.45
LTER1,LTER0,2008-09-30,2008,9,30,26.58
LTER1,LTER0,2008-10-01,2008,10,1,26.6
LTER1,LTER0,2008-10-02,2008,10,2,26.61
LTER1,LTER0,2008-10-03,2008,10,3,26.63
LTER1,LTER0,2008-10-04,2008,10,4,26.54
LTER1,LTER0,2008-10-05,2008,10,5,26.53
LTER1,LTER0,2008-10-06,2008,10,6,26.59
LTER1,LTER0,2008-10-07,2008,10,7,26.45
LTER1,LTER0,2008-10-08,2008,10,8,26.48
LTER1,LTER0,2008-10-09,2008,10,9,26.38
LTER1,LTER0,2008-10-10,2008,10,10,26.39
LTER1,LTER0,2008-10-11,2008,10,11,26.43
LTER1,LTER0,2008-10-12,2008,10,12,26.41
LTER1,LTER0,2008-10-13,2008,10,13,26.46
LTER1,LTER0,2008-10-14,2008,10,14,26.52
LTER1,LTER0,2008-10-15,2008,10,15,26.43
LTER1,LTER0,2008-10-16,2008,10,16,26.43
LTER1,LTER0,2008-10-17,2008,10,17,26.48
LTER1,LTER0,2008-10-18,2008,10,18,26.55
LTER1,LTER0,2008-10-19,2008,10,19,26.64
LTER1,LTER0,2008-10-20,2008,10,20,26.71
LTER1,LTER0,2008-10-21,2008,10,21,26.84
LTER1,LTER0,2008-10-22,2008,10,22,26.93
LTER1,LTER0,2008-10-23,2008,10,23,26.98
LTER1,LTER0,2008-10-24,2008,10,24,26.99
LTER1,LTER0,2008-10-25,2008,10,25,27.04
LTER1,LTER0,2008-10-26,2008,10,26,27
LTER1,LTER0,2008-10-27,2008,10,27,27.09
LTER1,LTER0,2008-10-28,2008,10,28,27.14
LTER1,LTER0,2008-10-29,2008,10,29,27.31
LTER1,LTER0,2008-10-30,2008,10,30,27.4
LTER1,LTER0,2008-10-31,2008,10,31,27.35
LTER1,LTER0,2008-11-01,2008,11,1,27.42
LTER1,LTER0,2008-11-02,2008,11,2,27.55
LTER1,LTER0,2008-11-03,2008,11,3,27.5
LTER1,LTER0,2008-11-04,2008,11,4,27.46
LTER1,LTER0,2008-11-05,2008,11,5,27.51
LTER1,LTER0,2008-11-06,2008,11,6,27.54
LTER1,LTER0,2008-11-07,2008,11,7,27.51
LTER1,LTER0,2008-11-08,2008,11,8,27.38
LTER1,LTER0,2008-11-09,2008,11,9,27.45
LTER1,LTER0,2008-11-10,2008,11,10,27.59
LTER1,LTER0,2008-11-11,2008,11,11,27.71
LTER1,LTER0,2008-11-12,2008,11,12,27.67
LTER1,LTER0,2008-11-13,2008,11,13,27.57
LTER1,LTER0,2008-11-14,2008,11,14,27.49
LTER1,LTER0,2008-11-15,2008,11,15,27.45
LTER1,LTER0,2008-11-16,2008,11,16,27.58
LTER1,LTER0,2008-11-17,2008,11,17,27.76
LTER1,LTER0,2008-11-18,2008,11,18,27.66
LTER1,LTER0,2008-11-19,2008,11,19,27.66
LTER1,LTER0,2008-11-20,2008,11,20,27.85
LTER1,LTER0,2008-11-21,2008,11,21,27.97
LTER1,LTER0,2008-11-22,2008,11,22,28.14
LTER1,LTER0,2008-11-23,2008,11,23,28.38
LTER1,LTER0,2008-11-24,2008,11,24,28.19
LTER1,LTER0,2008-11-25,2008,11,25,28.06
LTER1,LTER0,2008-11-26,2008,11,26,27.92
LTER1,LTER0,2008-11-27,2008,11,27,27.84
LTER1,LTER0,2008-11-28,2008,11,28,27.95
LTER1,LTER0,2008-11-29,2008,11,29,27.79
LTER1,LTER0,2008-11-30,2008,11,30,27.58
LTER1,LTER0,2008-12-01,2008,12,1,27.74
LTER1,LTER0,2008-12-02,2008,12,2,27.82
LTER1,LTER0,2008-12-03,2008,12,3,28.06
LTER1,LTER0,2008-12-04,2008,12,4,28
LTER1,LTER0,2008-12-05,2008,12,5,27.85
LTER1,LTER0,2008-12-06,2008,12,6,28
LTER1,LTER0,2008-12-07,2008,12,7,28.16
LTER1,LTER0,2008-12-08,2008,12,8,28.25
LTER1,LTER0,2008-12-09,2008,12,9,28.31
LTER1,LTER0,2008-12-10,2008,12,10,28.2
LTER1,LTER0,2008-12-11,2008,12,11,28.08
LTER1,LTER0,2008-12-12,2008,12,12,28.23
LTER1,LTER0,2008-12-13,2008,12,13,28.21
LTER1,LTER0,2008-12-14,2008,12,14,28.33
LTER1,LTER0,2008-12-15,2008,12,15,28.37
LTER1,LTER0,2008-12-16,2008,12,16,28.24
LTER1,LTER0,2008-12-17,2008,12,17,28.23
LTER1,LTER0,2008-12-18,2008,12,18,28.5
LTER1,LTER0,2008-12-19,2008,12,19,28.52
LTER1,LTER0,2008-12-20,2008,12,20,28.42
LTER1,LTER0,2008-12-21,2008,12,21,28.58
LTER1,LTER0,2008-12-22,2008,12,22,28.78
LTER1,LTER0,2008-12-23,2008,12,23,28.57
LTER1,LTER0,2008-12-24,2008,12,24,28.5
LTER1,LTER0,2008-12-25,2008,12,25,28.48
LTER1,LTER0,2008-12-26,2008,12,26,28.46
LTER1,LTER0,2008-12-27,2008,12,27,28.6
LTER1,LTER0,2008-12-28,2008,12,28,28.67
LTER1,LTER0,2008-12-29,2008,12,29,28.64
LTER1,LTER0,2008-12-30,2008,12,30,28.74
LTER1,LTER0,2008-12-31,2008,12,31,28.6
LTER1,LTER0,2009-01-01,2009,1,1,28.55
LTER1,LTER0,2009-01-02,2009,1,2,28.57
LTER1,LTER0,2009-01-03,2009,1,3,28.38
LTER1,LTER0,2009-01-04,2009,1,4,28.62
LTER1,LTER0,2009-01-05,2009,1,5,28.6
LTER1,LTER0,2009-01-06,2009,1,6,28.68
LTER1,LTER0,2009-01-07,2009,1,7,28.78
LTER1,LTER2,2009-01-08,2009,1,8,28.85
LTER1,LTER2,2009-01-09,2009,1,9,28.81
LTER1,LTER2,2009-01-10,2009,1,10,28.64
LTER1,LTER2,2009-01-11,2009,1,11,28.68
LTER1,LTER2,2009-01-12,2009,1,12,28.55
LTER1,LTER2,2009-01-13,2009,1,13,28.56
LTER1,LTER2,2009-01-14,2009,1,14,28.54
LTER1,LTER2,2009-01-15,2009,1,15,28.58
LTER1,LTER2,2009-01-16,2009,1,16,28.62
LTER1,LTER2,2009-01-17,2009,1,17,28.57
LTER1,LTER2,2009-01-18,2009,1,18,28.67
LTER1,LTER2,2009-01-19,2009,1,19,28.58
LTER1,LTER2,2009-01-20,2009,1,20,28.39
LTER1,LTER2,2009-01-21,2009,1,21,28.64
LTER1,LTER2,2009-01-22,2009,1,22,28.68
LTER1,LTER2,2009-01-23,2009,1,23,28.82
LTER1,LTER2,2009-01-24,2009,1,24,28.94
LTER1,LTER2,2009-01-25,2009,1,25,28.87
LTER1,LTER2,2009-01-26,2009,1,26,28.87
LTER1,LTER2,2009-01-27,2009,1,27,28.9
LTER1,LTER0,2009-01-28,2009,1,28,29.06
LTER1,LTER0,2009-01-29,2009,1,29,29.04
LTER1,LTER0,2009-01-30,2009,1,30,29.12
LTER1,LTER0,2009-01-31,2009,1,31,29.16
LTER1,LTER0,2009-02-01,2009,2,1,29.14
LTER1,LTER0,2009-02-02,2009,2,2,28.99
LTER1,LTER0,2009-02-03,2009,2,3,28.86
LTER1,LTER0,2009-02-04,2009,2,4,28.86
LTER1,LTER0,2009-02-05,2009,2,5,28.82
LTER1,LTER0,2009-02-06,2009,2,6,28.67
LTER1,LTER0,2009-02-07,2009,2,7,28.6
LTER1,LTER0,2009-02-08,2009,2,8,28.75
LTER1,LTER0,2009-02-09,2009,2,9,28.82
LTER1,LTER0,2009-02-10,2009,2,10,28.82
LTER1,LTER0,2009-02-11,2009,2,11,28.9
LTER1,LTER0,2009-02-12,2009,2,12,29
LTER1,LTER0,2009-02-13,2009,2,13,29.12
LTER1,LTER0,2009-02-14,2009,2,14,29.19
LTER1,LTER0,2009-02-15,2009,2,15,29.15
LTER1,LTER0,2009-02-16,2009,2,16,29.18
LTER1,LTER0,2009-02-17,2009,2,17,29.25
LTER1,LTER0,2009-02-18,2009,2,18,29.2
LTER1,LTER0,2009-02-19,2009,2,19,29
LTER1,LTER0,2009-02-20,2009,2,20,28.91
LTER1,LTER0,2009-02-21,2009,2,21,28.84
LTER1,LTER0,2009-02-22,2009,2,22,28.65
LTER1,LTER0,2009-02-23,2009,2,23,28.71
LTER1,LTER0,2009-02-24,2009,2,24,28.75
LTER1,LTER0,2009-02-25,2009,2,25,28.72
LTER1,LTER0,2009-02-26,2009,2,26,28.75
LTER1,LTER0,2009-02-27,2009,2,27,28.74
LTER1,LTER0,2009-02-28,2009,2,28,28.8
LTER1,LTER0,2009-03-01,2009,3,1,28.76
LTER1,LTER0,2009-03-02,2009,3,2,28.73
LTER1,LTER0,2009-03-03,2009,3,3,28.76
LTER1,LTER0,2009-03-04,2009,3,4,28.8
LTER1,LTER0,2009-03-05,2009,3,5,28.87
LTER1,LTER0,2009-03-06,2009,3,6,28.83
LTER1,LTER0,2009-03-07,2009,3,7,28.62
LTER1,LTER0,2009-03-08,2009,3,8,28.61
LTER1,LTER0,2009-03-09,2009,3,9,28.52
LTER1,LTER0,2009-03-10,2009,3,10,28.44
LTER1,LTER0,2009-03-11,2009,3,11,28.42
LTER1,LTER0,2009-03-12,2009,3,12,28.47
LTER1,LTER0,2009-03-13,2009,3,13,28.51
LTER1,LTER0,2009-03-14,2009,3,14,28.48
LTER1,LTER0,2009-03-15,2009,3,15,28.52
LTER1,LTER0,2009-03-16,2009,3,16,28.56
LTER1,LTER0,2009-03-17,2009,3,17,28.59
LTER1,LTER0,2009-03-18,2009,3,18,28.63
LTER1,LTER0,2009-03-19,2009,3,19,28.69
LTER1,LTER0,2009-03-20,2009,3,20,28.71
LTER1,LTER0,2009-03-21,2009,3,21,28.77
LTER1,LTER0,2009-03-22,2009,3,22,28.75
LTER1,LTER0,2009-03-23,2009,3,23,28.72
LTER1,LTER0,2009-03-24,2009,3,24,28.82
LTER1,LTER0,2009-03-25,2009,3,25,28.84
LTER1,LTER0,2009-03-26,2009,3,26,28.86
LTER1,LTER0,2009-03-27,2009,3,27,28.9
LTER1,LTER0,2009-03-28,2009,3,28,28.98
LTER1,LTER0,2009-03-29,2009,3,29,29.03
LTER1,LTER0,2009-03-30,2009,3,30,28.96
LTER1,LTER0,2009-03-31,2009,3,31,28.95
LTER1,LTER0,2009-04-01,2009,4,1,28.9
LTER1,LTER0,2009-04-02,2009,4,2,28.8
LTER1,LTER0,2009-04-03,2009,4,3,28.77
LTER1,LTER0,2009-04-04,2009,4,4,28.86
LTER1,LTER0,2009-04-05,2009,4,5,28.9
LTER1,LTER0,2009-04-06,2009,4,6,28.98
LTER1,LTER0,2009-04-07,2009,4,7,29.06
LTER1,LTER0,2009-04-08,2009,4,8,29.14
LTER1,LTER0,2009-04-09,2009,4,9,29.02
LTER1,LTER0,2009-04-10,2009,4,10,29.09
LTER1,LTER0,2009-04-11,2009,4,11,29.07
LTER1,LTER0,2009-04-12,2009,4,12,28.96
LTER1,LTER0,2009-04-13,2009,4,13,28.88
LTER1,LTER0,2009-04-14,2009,4,14,28.82
LTER1,LTER0,2009-04-15,2009,4,15,28.81
LTER1,LTER0,2009-04-16,2009,4,16,28.82
LTER1,LTER0,2009-04-17,2009,4,17,28.79
LTER1,LTER0,2009-04-18,2009,4,18,28.8
LTER1,LTER0,2009-04-19,2009,4,19,28.82
LTER1,LTER0,2009-04-20,2009,4,20,28.9
LTER1,LTER0,2009-04-21,2009,4,21,29.03
LTER1,LTER0,2009-04-22,2009,4,22,29.08
LTER1,LTER0,2009-04-23,2009,4,23,29.05
LTER1,LTER0,2009-04-24,2009,4,24,29.04
LTER1,LTER0,2009-04-25,2009,4,25,28.98
LTER1,LTER0,2009-04-26,2009,4,26,29
LTER1,LTER0,2009-04-27,2009,4,27,28.93
LTER1,LTER0,2009-04-28,2009,4,28,28.94
LTER1,LTER0,2009-04-29,2009,4,29,28.92
LTER1,LTER0,2009-04-30,2009,4,30,28.83
LTER1,LTER0,2009-05-01,2009,5,1,28.73
LTER1,LTER0,2009-05-02,2009,5,2,28.67
LTER1,LTER0,2009-05-03,2009,5,3,28.62
LTER1,LTER0,2009-05-04,2009,5,4,28.71
LTER1,LTER0,2009-05-05,2009,5,5,28.74
LTER1,LTER0,2009-05-06,2009,5,6,28.75
LTER1,LTER0,2009-05-07,2009,5,7,28.7
LTER1,LTER0,2009-05-08,2009,5,8,28.66
LTER1,LTER0,2009-05-09,2009,5,9,28.72
LTER1,LTER0,2009-05-10,2009,5,10,28.63
LTER1,LTER0,2009-05-11,2009,5,11,28.51
LTER1,LTER0,2009-05-12,2009,5,12,28.5
LTER1,LTER0,2009-05-13,2009,5,13,28.44
LTER1,LTER0,2009-05-14,2009,5,14,28.38
LTER1,LTER0,2009-05-15,2009,5,15,28.33
LTER1,LTER0,2009-05-16,2009,5,16,28.32
LTER1,LTER0,2009-05-17,2009,5,17,28.29
LTER1,LTER0,2009-05-18,2009,5,18,28.17
LTER1,LTER0,2009-05-19,2009,5,19,28.23
LTER1,LTER0,2009-05-20,2009,5,20,28.23
LTER1,LTER0,2009-05-21,2009,5,21,28.25
LTER1,LTER0,2009-05-22,2009,5,22,28.21
LTER1,LTER0,2009-05-23,2009,5,23,28.16
LTER1,LTER0,2009-05-24,2009,5,24,28.14
LTER1,LTER0,2009-05-25,2009,5,25,28.11
LTER1,LTER0,2009-05-26,2009,5,26,28.1
LTER1,LTER0,2009-05-27,2009,5,27,28.07
LTER1,LTER0,2009-05-28,2009,5,28,28.13
LTER1,LTER0,2009-05-29,2009,5,29,28.14
LTER1,LTER0,2009-05-30,2009,5,30,28.08
LTER1,LTER0,2009-05-31,2009,5,31,27.99
LTER1,LTER0,2009-06-01,2009,6,1,27.94
LTER1,LTER0,2009-06-02,2009,6,2,27.93
LTER1,LTER0,2009-06-03,2009,6,3,27.91
LTER1,LTER0,2009-06-04,2009,6,4,27.94
LTER1,LTER0,2009-06-05,2009,6,5,27.95
LTER1,LTER0,2009-06-06,2009,6,6,27.88
LTER1,LTER0,2009-06-07,2009,6,7,27.89
LTER1,LTER0,2009-06-08,2009,6,8,27.87
LTER1,LTER0,2009-06-09,2009,6,9,27.81
LTER1,LTER0,2009-06-10,2009,6,10,27.77
LTER1,LTER0,2009-06-11,2009,6,11,27.62
LTER1,LTER0,2009-06-12,2009,6,12,27.56
LTER1,LTER0,2009-06-13,2009,6,13,27.51
LTER1,LTER0,2009-06-14,2009,6,14,27.43
LTER1,LTER0,2009-06-15,2009,6,15,27.43
LTER1,LTER0,2009-06-16,2009,6,16,27.49
LTER1,LTER0,2009-06-17,2009,6,17,27.48
LTER1,LTER0,2009-06-18,2009,6,18,27.55
LTER1,LTER0,2009-06-19,2009,6,19,27.48
LTER1,LTER0,2009-06-20,2009,6,20,27.44
LTER1,LTER0,2009-06-21,2009,6,21,27.48
LTER1,LTER0,2009-06-22,2009,6,22,27.5
LTER1,LTER0,2009-06-23,2009,6,23,27.61
LTER1,LTER0,2009-06-24,2009,6,24,27.66
LTER1,LTER0,2009-06-25,2009,6,25,27.73
LTER1,LTER0,2009-06-26,2009,6,26,27.61
LTER1,LTER0,2009-06-27,2009,6,27,27.57
LTER1,LTER0,2009-06-28,2009,6,28,27.48
LTER1,LTER0,2009-06-29,2009,6,29,27.45
LTER1,LTER0,2009-06-30,2009,6,30,27.37
LTER1,LTER0,2009-07-01,2009,7,1,27.31
LTER1,LTER0,2009-07-02,2009,7,2,27.28
LTER1,LTER0,2009-07-03,2009,7,3,27.27
LTER1,LTER0,2009-07-04,2009,7,4,27.33
LTER1,LTER0,2009-07-05,2009,7,5,27.33
LTER1,LTER0,2009-07-06,2009,7,6,27.28
LTER1,LTER0,2009-07-07,2009,7,7,27.24
LTER1,LTER0,2009-07-08,2009,7,8,27.21
LTER1,LTER0,2009-07-09,2009,7,9,27.19
LTER1,LTER0,2009-07-10,2009,7,10,27.2
LTER1,LTER0,2009-07-11,2009,7,11,27.27
LTER1,LTER0,2009-07-12,2009,7,12,27.29
LTER1,LTER0,2009-07-13,2009,7,13,27.27
LTER1,LTER0,2009-07-14,2009,7,14,27.21
LTER1,LTER0,2009-07-15,2009,7,15,27.18
LTER1,LTER0,2009-07-16,2009,7,16,27.12
LTER1,LTER0,2009-07-17,2009,7,17,27.02
LTER1,LTER0,2009-07-18,2009,7,18,27.02
LTER1,LTER0,2009-07-19,2009,7,19,27.05
LTER1,LTER0,2009-07-20,2009,7,20,27.1
LTER1,LTER0,2009-07-21,2009,7,21,27.04
LTER1,LTER0,2009-07-22,2009,7,22,27.05
LTER1,LTER0,2009-07-23,2009,7,23,26.99
LTER1,LTER0,2009-07-24,2009,7,24,26.91
LTER1,LTER0,2009-07-25,2009,7,25,26.94
LTER1,LTER0,2009-07-26,2009,7,26,26.85
LTER1,LTER0,2009-07-27,2009,7,27,26.84
LTER1,LTER0,2009-07-28,2009,7,28,26.84
LTER1,LTER0,2009-07-29,2009,7,29,26.83
LTER1,LTER0,2009-07-30,2009,7,30,26.78
LTER1,LTER0,2009-07-31,2009,7,31,26.71
LTER1,LTER0,2009-08-01,2009,8,1,26.79
LTER1,LTER0,2009-08-02,2009,8,2,26.82
LTER1,LTER0,2009-08-03,2009,8,3,26.75
LTER1,LTER0,2009-08-04,2009,8,4,26.6
LTER1,LTER0,2009-08-05,2009,8,5,26.47
LTER1,LTER0,2009-08-06,2009,8,6,26.44
LTER1,LTER0,2009-08-07,2009,8,7,26.56
LTER1,LTER0,2009-08-08,2009,8,8,26.69
LTER1,LTER0,2009-08-09,2009,8,9,26.75
LTER1,LTER0,2009-08-10,2009,8,10,26.73
LTER1,LTER0,2009-08-11,2009,8,11,26.74
LTER1,LTER0,2009-08-12,2009,8,12,26.9
LTER1,LTER0,2009-08-13,2009,8,13,26.72
LTER1,LTER0,2009-08-14,2009,8,14,26.52
